 ,Date,Count,Count_Filtered,Site,Tow,Salinity,Temperature,BioVol,Volume_Filtered,BioVol_Filtered,
Unidentified_fish_larvae,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Paralicntnys_dentatus,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Eutima_gracilis,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Obelia_sp,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Sarsia_tubulosa,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Rathkea_sp,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Upogebia_sp,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Barnacle_larvae,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Bivalve_larvae,10/17/2024,64,0.0004759064539,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Eggs,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Fish_eggs,10/17/2024,32,0.0002379532269,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Gastropod_larvae,10/17/2024,384,0.002855438723,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Bivalve_veliger,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Metridia_lucens,10/17/2024,0,0,Ram,200,31.97,11.84,3.4,134480.2103,0.00002528253036,
Gammarus_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Hyperia_galba,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Semibalanus_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Acartia_sp,10/17/2024,1,0.0000007860223192,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Calanus_sp,10/17/2024,36,0.00002829680349,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Caligus_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Centropages_hamatus,10/17/2024,129,0.0001013968792,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Centropages_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Centropages_typicus,10/17/2024,92,0.00007231405336,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Copepod_nauplii,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Tigriopus_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Labidocera_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Longipedia_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Eurytemora_sp,10/17/2024,62,0.00004873338379,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Oithona_sp,10/17/2024,1,0.0000007860223192,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Paracalanus_sp,10/17/2024,5,0.000003930111596,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Psuedocalanus_sp,10/17/2024,16,0.00001257635711,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Temora_longicornis,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Metridia_lucens,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Evadne_nordmanni,10/17/2024,1,0.0000007860223192,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Podon_polyphemoides,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Beroe_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Ctenophore_fragments,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Mnemiopsis_leidyi,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Anapagurus_hyndmanni,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Callianassa_sp,10/17/2024,2,0.000001572044638,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Carcinus_meanas,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Crangon_crangon,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Crangonid_larvae,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Hippolytid_larvae,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Homarus_americanus,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Philocheras_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Unidentified_decapod_larvae,10/17/2024,2,0.000001572044638,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Unidentified_fish_larvae,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Unidentified_crab_zoea,10/17/2024,3,0.000002358066957,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Unidentified_euphasiid_larvae,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Paralicntnys_dentatus,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Eutima_gracilis,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Obelia_sp,10/17/2024,2,0.000001572044638,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Sarsia_tubulosa,10/17/2024,1,0.0000007860223192,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Rathkea_sp,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Barnacle_larvae,10/17/2024,1,0.0000007860223192,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Bivalve_larvae,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Eggs,10/17/2024,6,0.000004716133915,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Fish_eggs,10/17/2024,1,0.0000007860223192,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Bivalve_veliger,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Gastropod_larvae,10/17/2024,2,0.000001572044638,Ram,700,31.97,11.84,1.6,1272228.505,0.000001257635711,
Cancer_borealis,10/17/2024,0,0,Ram,700,31.97,11.84,1.6,127228.505,0.00001257579817,
Gammarus_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Hyperia_galba,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Semibalanus_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Acartia_sp,10/22/2024,64,0.0004302048098,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Calanus_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Caligus_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Centropages_hamatus,10/22/2024,48,0.0003226536074,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Centropages_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Centropages_typicus,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Copepod_nauplii,10/22/2024,40,0.0002688780061,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Tigriopus_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Labidocera_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Longipedia_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Eurytemora_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Oithona_sp,10/22/2024,48,0.0003226536074,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Paracalanus_sp,10/22/2024,56,0.0003764292086,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Psuedocalanus_sp,10/22/2024,8,0.00005377560123,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Parvocalanus_crassirostris,10/22/2024,8,0.00005377560123,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Temora_longicornis,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Evadne_nordmanni,10/22/2024,456,0.00306520927,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Podon_polyphemoides,10/22/2024,136,0.0009141852209,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Beroe_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Ctenophore_fragments,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Mnemiopsis_leidyi,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Anapagurus_hyndmanni,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Callianassa_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Carcinus_meanas,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Crangon_crangon,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Crangonid_larvae,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Hippolytid_larvae,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Homarus_americanus,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Philocheras_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Unidentified_decapod_larvae,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Unidentified_euphasiid_larvae,10/22/2024,8,0.00005377560123,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Unidentified_fish_larvae,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Paralicntnys_dentatus,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Eutima_gracilis,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Obelia_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Sarsia_tubulosa,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Rathkea_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Upogebia_sp,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Barnacle_larvae,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Bivalve_larvae,10/22/2024,48,0.0003226536074,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Eggs,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Fish_eggs,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Gastropod_larvae,10/22/2024,56,0.0003764292086,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Bivalve_veliger,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Metridia_lucens,10/22/2024,0,0,Ram,200,31.85,12.29,0.2,148766.3516,0.000001344390031,
Gammarus_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Hyperia_galba,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Semibalanus_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Acartia_sp,10/22/2024,1,0.0000009276980155,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Calanus_sp,10/22/2024,3,0.000002783094047,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Caligus_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Centropages_hamatus,10/22/2024,20,0.00001855396031,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Centropages_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Centropages_typicus,10/22/2024,21,0.00001948165833,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Copepod_nauplii,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Tigriopus_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Labidocera_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Longipedia_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Oithona_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Paracalanus_sp,10/22/2024,2,0.000001855396031,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Psuedocalanus_sp,10/22/2024,6,0.000005566188093,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Temora_longicornis,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Metridia_lucens,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Evadne_nordmanni,10/22/2024,3,0.000002783094047,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Podon_polyphemoides,10/22/2024,2,0.000001855396031,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Beroe_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Ctenophore_fragments,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Mnemiopsis_leidyi,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Anapagurus_hyndmanni,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Callianassa_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Carcinus_meanas,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Crangon_crangon,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Crangonid_larvae,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Hippolytid_larvae,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Homarus_americanus,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Philocheras_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Unidentified_decapod_larvae,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Unidentified_fish_larvae,10/22/2024,2,0.000001855396031,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Unidentified_crab_zoea,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Unidentified_euphasiid_larvae,10/22/2024,1,0.0000009276980155,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Paralicntnys_dentatus,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Eutima_gracilis,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Obelia_sp,10/22/2024,12,0.00001113237619,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Sarsia_tubulosa,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Rathkea_sp,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Barnacle_larvae,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Bivalve_larvae,10/22/2024,6,0.000005566188093,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Eggs,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Fish_eggs,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Bivalve_veliger,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Gastropod_larvae,10/22/2024,4,0.000003710792062,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Cancer_borealis,10/22/2024,0,0,Ram,700,31.85,12.29,0.6,1077936.983,0.0000005566188093,
Gammarus_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Hyperia_galba,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Semibalanus_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Acartia_sp,10/28/2024,4900,0.03618035309,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Calanus_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Caligus_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Centropages_hamatus,10/28/2024,1700,0.0125523674,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Centropages_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Centropages_typicus,10/28/2024,900,0.006645370975,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Copepod_nauplii,10/28/2024,2800,0.02067448748,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Tigriopus_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Labidocera_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Longipedia_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Eurytemora_sp,10/28/2024,100,0.0007383745528,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Oithona_sp,10/28/2024,1700,0.0125523674,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Paracalanus_sp,10/28/2024,1800,0.01329074195,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Psuedocalanus_sp,10/28/2024,2600,0.01919773837,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Parvocalanus_crassirostris,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Temora_longicornis,10/28/2024,200,0.001476749106,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Evadne_nordmanni,10/28/2024,5400,0.03987222585,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Podon_polyphemoides,10/28/2024,900,0.006645370975,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Beroe_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Ctenophore_fragments,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Mnemiopsis_leidyi,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Anapagurus_hyndmanni,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Callianassa_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Carcinus_meanas,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Crangon_crangon,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Crangonid_larvae,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Hippolytid_larvae,10/28/2024,100,0.0007383745528,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Homarus_americanus,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Philocheras_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Unidentified_decapod_larvae,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Unidentified_fish_larvae,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Paralicntnys_dentatus,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Eutima_gracilis,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Obelia_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Sarsia_tubulosa,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Rathkea_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Upogebia_sp,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Barnacle_larvae,10/28/2024,200,0.001476749106,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Bivalve_larvae,10/28/2024,1300,0.009598869186,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Eggs,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Fish_eggs,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Gastropod_larvae,10/28/2024,1500,0.01107561829,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Bivalve_veliger,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Metridia_lucens,10/28/2024,0,0,Ram,200,NA,NA,9,135432.6197,0.00006645370975,
Gammarus_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Hyperia_galba,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Semibalanus_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Acartia_sp,10/28/2024,4,0.000004029816213,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Calanus_sp,10/28/2024,12,0.00001208944864,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Caligus_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Centropages_hamatus,10/28/2024,58,0.00005843233509,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Centropages_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Centropages_typicus,10/28/2024,28,0.00002820871349,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Copepod_nauplii,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Tigriopus_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Labidocera_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Longipedia_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Oithona_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Paracalanus_sp,10/28/2024,2,0.000002014908106,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Psuedocalanus_sp,10/28/2024,8,0.000008059632426,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Temora_longicornis,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Metridia_lucens,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Evadne_nordmanni,10/28/2024,3,0.00000302236216,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Podon_polyphemoides,10/28/2024,1,0.000001007454053,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Beroe_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Ctenophore_fragments,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Mnemiopsis_leidyi,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Anapagurus_hyndmanni,10/28/2024,1,0.000001007454053,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Callianassa_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Carcinus_meanas,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Crangon_crangon,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Crangonid_larvae,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Hippolytid_larvae,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Homarus_americanus,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Philocheras_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Unidentified_decapod_larvae,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Unidentified_fish_larvae,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Unidentified_crab_zoea,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Unidentified_euphasiid_larvae,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Paralicntnys_dentatus,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Eutima_gracilis,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Obelia_sp,10/28/2024,20,0.00002014908106,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Sarsia_tubulosa,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Rathkea_sp,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Barnacle_larvae,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Bivalve_larvae,10/28/2024,2,0.000002014908106,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Eggs,10/28/2024,1,0.000001007454053,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Fish_eggs,10/28/2024,2,0.000002014908106,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Bivalve_veliger,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Gastropod_larvae,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Cancer_borealis,10/28/2024,0,0,Ram,700,NA,NA,4,992601.0986,0.000004029816213,
Gammarus_sp,11/7/2024,NA,NA,Ram,200,32.11,11.26,1.8,151242.6161,0.00001190140746,
Hyperia_galba,11/7/2024,NA,NA,Ram,200,32.11,11.26,1.8,151242.6161,0.00001190140746,
